2021-07-26,12-17yrs,207
2021-11-06,50-59yrs,1245
2021-11-06,60-69yrs,1058
2021-11-06,70-79yrs,391
2021-11-06,80+,83
2021-11-07,12-17yrs,755
2021-11-07,18-29yrs,8200
2021-11-07,30-39yrs,3089
2021-11-07,40-49yrs,1630
2021-11-07,50-59yrs,1250
2021-11-07,60-69yrs,1060
2021-11-07,70-79yrs,391
2021-11-07,80+,83
2021-11-08,12-17yrs,761
2021-11-08,18-29yrs,8277
2021-11-08,30-39yrs,3112
2021-11-08,40-49yrs,1636
2021-11-08,50-59yrs,1266
2021-11-08,60-69yrs,1066
2021-11-08,70-79yrs,393
2021-11-08,80+,84
2021-11-09,12-17yrs,769
2021-11-09,18-29yrs,8378
2021-11-09,30-39yrs,3140
2021-11-09,40-49yrs,1653
2021-11-09,50-59yrs,1274
2021-11-09,60-69yrs,1076
2021-11-09,70-79yrs,397
2021-11-09,80+,82
2021-11-10,12-17yrs,772
2021-11-10,18-29yrs,8464
2021-11-10,30-39yrs,3184
2021-11-10,40-49yrs,1665
2021-11-10,50-59yrs,1287
2021-11-10,60-69yrs,1083
2021-11-10,70-79yrs,400
2021-11-10,80+,83
2021-11-11,12-17yrs,776
2021-11-11,18-29yrs,8560
2021-11-11,30-39yrs,3214
2021-11-11,40-49yrs,1684
2021-11-11,50-59yrs,1307
2021-11-11,60-69yrs,1096
2021-11-11,70-79yrs,406
2021-11-11,80+,84
2021-11-12,12-17yrs,777
2021-11-12,18-29yrs,8594
2021-11-12,30-39yrs,3226
2021-11-12,40-49yrs,1683
2021-11-12,50-59yrs,1309
2021-11-12,60-69yrs,1101
2021-11-12,70-79yrs,409
2021-11-12,80+,85
2021-11-13,12-17yrs,779
2021-11-13,18-29yrs,8664
2021-11-13,30-39yrs,3259
2021-11-13,40-49yrs,1691
2021-11-13,50-59yrs,1315
2021-11-13,60-69yrs,1115
2021-11-13,70-79yrs,416
2021-11-13,80+,83
2021-11-14,12-17yrs,779
2021-11-14,18-29yrs,8679
2021-11-14,30-39yrs,3267
2021-11-14,40-49yrs,1693
2021-11-14,50-59yrs,1319
2021-11-14,60-69yrs,1118
2021-11-14,70-79yrs,406
2021-11-14,80+,83
2021-11-15,12-17yrs,780
2021-11-15,18-29yrs,8713
2021-11-15,30-39yrs,3274
2021-11-15,40-49yrs,1696
2021-11-15,50-59yrs,1317
2021-11-15,60-69yrs,1120
2021-11-15,70-79yrs,408
2021-11-15,80+,84
2021-11-16,12-17yrs,788
2021-11-16,18-29yrs,8885
2021-11-16,30-39yrs,3310
2021-11-16,40-49yrs,1715
2021-11-16,50-59yrs,1338
2021-11-16,60-69yrs,1129
2021-11-16,70-79yrs,408
2021-11-16,80+,87
2021-11-17,12-17yrs,793
2021-11-17,18-29yrs,9084
2021-11-17,30-39yrs,3380
2021-11-17,40-49yrs,1738
2021-11-17,50-59yrs,1366
2021-11-17,60-69yrs,1151
2021-11-17,70-79yrs,412
2021-11-17,80+,92
2021-11-18,12-17yrs,798
2021-11-18,18-29yrs,9232
2021-11-18,30-39yrs,3427
2021-11-18,40-49yrs,1760
2021-11-18,50-59yrs,1392
2021-11-18,60-69yrs,1164
2021-11-18,70-79yrs,419
2021-11-18,80+,94
2021-11-19,12-17yrs,803
2021-11-19,18-29yrs,9344
2021-11-19,30-39yrs,3445
2021-11-19,40-49yrs,1761
2021-11-19,50-59yrs,1397
2021-11-19,60-69yrs,1175
2021-11-19,70-79yrs,421
2021-11-19,80+,97
2021-11-20,12-17yrs,804
2021-11-20,18-29yrs,9477
2021-11-20,30-39yrs,3482
2021-11-20,40-49yrs,1771
2021-11-20,50-59yrs,1405
2021-11-20,60-69yrs,1181
2021-11-20,70-79yrs,433
2021-11-20,80+,100
2021-11-21,12-17yrs,805
2021-11-21,18-29yrs,9584
2021-11-21,30-39yrs,3515
2021-11-21,40-49yrs,1779
2021-11-21,50-59yrs,1419
2021-11-21,60-69yrs,1193
2021-11-21,70-79yrs,434
2021-11-21,80+,101
2021-11-22,12-17yrs,805
2021-11-22,18-29yrs,9618
2021-11-22,30-39yrs,3525
2021-11-22,40-49yrs,1785
2021-11-22,50-59yrs,1422
2021-11-22,60-69yrs,1196
2021-11-22,70-79yrs,437
2021-11-22,80+,102
2021-11-23,12-17yrs,810
2021-11-23,18-29yrs,9764
2021-11-23,30-39yrs,3560
2021-11-23,40-49yrs,1807
2021-11-23,50-59yrs,1441
2021-11-23,60-69yrs,1221
2021-11-23,70-79yrs,442
2021-11-23,80+,103
2021-11-24,12-17yrs,806
2021-11-24,18-29yrs,9857
2021-11-24,30-39yrs,3603
2021-11-24,40-49yrs,1823
2021-11-24,50-59yrs,1460
2021-11-24,60-69yrs,1229
2021-11-24,70-79yrs,451
2021-11-24,80+,106
2021-11-25,12-17yrs,811
2021-11-25,18-29yrs,9972
2021-11-25,30-39yrs,3623
2021-11-25,40-49yrs,1836
2021-11-25,50-59yrs,1474
2021-11-25,60-69yrs,1237
2021-11-25,70-79yrs,455
2021-11-25,80+,110
2021-11-26,12-17yrs,815
2021-11-26,18-29yrs,10057
2021-11-26,30-39yrs,3646
2021-11-26,40-49yrs,1847
2021-11-26,50-59yrs,1489
2021-11-26,60-69yrs,1254
2021-11-26,70-79yrs,468
2021-11-26,80+,109
2021-11-27,12-17yrs,818
2021-11-27,18-29yrs,10103
2021-11-27,30-39yrs,3671
2021-11-27,40-49yrs,1859
2021-11-27,50-59yrs,1497
2021-11-27,60-69yrs,1257
2021-11-27,70-79yrs,478
2021-11-27,80+,110
2021-11-28,12-17yrs,818
2021-11-28,18-29yrs,10163
2021-11-28,30-39yrs,3695
2021-11-28,40-49yrs,1872
2021-11-28,50-59yrs,1507
2021-11-28,60-69yrs,1262
2021-11-28,70-79yrs,479
2021-11-28,80+,111
2021-11-29,12-17yrs,822
2021-11-29,18-29yrs,10189
2021-11-29,30-39yrs,3711
2021-11-29,40-49yrs,1874
2021-11-29,50-59yrs,1507
2021-11-29,60-69yrs,1268
2021-11-29,70-79yrs,480
2021-11-29,80+,112
2021-11-30,12-17yrs,824
2021-11-30,18-29yrs,10243
2021-11-30,30-39yrs,3749
2021-11-30,40-49yrs,1881
2021-11-30,50-59yrs,1528
2021-11-30,60-69yrs,1284
2021-11-30,70-79yrs,487
2021-11-30,80+,117
2021-12-01,12-17yrs,833
2021-12-01,18-29yrs,10486
2021-12-01,30-39yrs,3830
2021-12-01,40-49yrs,1915
2021-12-01,50-59yrs,1558
2021-12-01,60-69yrs,1320
2021-12-01,70-79yrs,519
2021-12-01,80+,114
2021-12-02,12-17yrs,833
2021-12-02,18-29yrs,10486
2021-12-02,30-39yrs,3830
2021-12-02,40-49yrs,1915
2021-12-02,50-59yrs,1558
2021-12-02,60-69yrs,1320
2021-12-02,70-79yrs,519
2021-12-02,80+,114
2021-12-03,12-17yrs,833
2021-12-03,18-29yrs,10486
2021-12-03,30-39yrs,3830
2021-12-03,40-49yrs,1915
2021-12-03,50-59yrs,1558
2021-12-03,60-69yrs,1320
2021-12-03,70-79yrs,519
2021-12-03,80+,114
2021-12-04,12-17yrs,835
2021-12-04,18-29yrs,10544
2021-12-04,30-39yrs,3848
2021-12-04,40-49yrs,1924
2021-12-04,50-59yrs,1571
2021-12-04,60-69yrs,1323
2021-12-04,70-79yrs,522
2021-12-04,80+,114
2021-12-05,12-17yrs,841
2021-12-05,18-29yrs,10637
2021-12-05,30-39yrs,3872
2021-12-05,40-49yrs,1939
2021-12-05,50-59yrs,1577
2021-12-05,60-69yrs,1345
2021-12-05,70-79yrs,531
2021-12-05,80+,119
2021-12-06,12-17yrs,846
2021-12-06,18-29yrs,10740
2021-12-06,30-39yrs,3901
2021-12-06,40-49yrs,1952
2021-12-06,50-59yrs,1585
2021-12-06,60-69yrs,1362
2021-12-06,70-79yrs,542
2021-12-06,80+,123
2021-12-07,12-17yrs,851
2021-12-07,18-29yrs,10806
2021-12-07,30-39yrs,3922
2021-12-07,40-49yrs,1979
2021-12-07,50-59yrs,1592
2021-12-07,60-69yrs,1374
2021-12-07,70-79yrs,552
2021-12-07,80+,125
2021-12-08,12-17yrs,856
2021-12-08,18-29yrs,10834
2021-12-08,30-39yrs,3935
2021-12-08,40-49yrs,1988
2021-12-08,50-59yrs,1603
2021-12-08,60-69yrs,1384
2021-12-08,70-79yrs,559
2021-12-08,80+,126
2021-12-09,12-17yrs,857
2021-12-09,18-29yrs,10913
2021-12-09,30-39yrs,3958
2021-12-09,40-49yrs,1990
2021-12-09,50-59yrs,1622
2021-12-09,60-69yrs,1404
2021-12-09,70-79yrs,571
2021-12-09,80+,130
2021-12-10,12-17yrs,862
2021-12-10,18-29yrs,10977
2021-12-10,30-39yrs,3991
2021-12-10,40-49yrs,1999
2021-12-10,50-59yrs,1641
2021-12-10,60-69yrs,1425
2021-12-10,70-79yrs,582
2021-12-10,80+,132
2021-12-11,12-17yrs,865
2021-12-11,18-29yrs,11059
2021-12-11,30-39yrs,4025
2021-12-11,40-49yrs,2010
2021-12-11,50-59yrs,1647
2021-12-11,60-69yrs,1439
2021-12-11,70-79yrs,593
2021-12-11,80+,134
2021-12-12,12-17yrs,867
2021-12-12,18-29yrs,11115
2021-12-12,30-39yrs,4049
2021-12-12,40-49yrs,2022
2021-12-12,50-59yrs,1659
2021-12-12,60-69yrs,1455
2021-12-12,70-79yrs,598
2021-12-12,80+,135
2021-12-13,12-17yrs,871
2021-12-13,18-29yrs,11161
2021-12-13,30-39yrs,4064
2021-12-13,40-49yrs,2030
2021-12-13,50-59yrs,1663
2021-12-13,60-69yrs,1469
2021-12-13,70-79yrs,601
2021-12-13,80+,135
2021-12-14,12-17yrs,875
2021-12-14,18-29yrs,11255
2021-12-14,30-39yrs,4092
2021-12-14,40-49yrs,2042
2021-12-14,50-59yrs,1677
2021-12-14,60-69yrs,1485
2021-12-14,70-79yrs,608
2021-12-14,80+,139
2021-12-15,12-17yrs,878
2021-12-15,18-29yrs,11348
2021-12-15,30-39yrs,4127
2021-12-15,40-49yrs,2061
2021-12-15,50-59yrs,1702
2021-12-15,60-69yrs,1519
2021-12-15,70-79yrs,622
2021-12-15,80+,141
2021-12-16,12-17yrs,883
2021-12-16,18-29yrs,11400
2021-12-16,30-39yrs,4135
2021-12-16,40-49yrs,2066
2021-12-16,50-59yrs,1719
2021-12-16,60-69yrs,1525
2021-12-16,70-79yrs,628
2021-12-16,80+,142
2021-12-17,12-17yrs,888
2021-12-17,18-29yrs,11436
2021-12-17,30-39yrs,4146
2021-12-17,40-49yrs,2073
2021-12-17,50-59yrs,1718
2021-12-17,60-69yrs,1536
2021-12-17,70-79yrs,641
2021-12-17,80+,146
2021-12-18,12-17yrs,891
2021-12-18,18-29yrs,11452
2021-12-18,30-39yrs,4148
2021-12-18,40-49yrs,2078
2021-12-18,50-59yrs,1717
2021-12-18,60-69yrs,1543
2021-12-18,70-79yrs,649
2021-12-18,80+,148
2021-12-19,12-17yrs,890
2021-12-19,18-29yrs,11475
2021-12-19,30-39yrs,4152
2021-12-19,40-49yrs,2083
2021-12-19,50-59yrs,1729
2021-12-19,60-69yrs,1551
2021-12-19,70-79yrs,658
2021-12-19,80+,150
2021-12-20,12-17yrs,897
2021-12-20,18-29yrs,11539
2021-12-20,30-39yrs,4176
2021-12-20,40-49yrs,2091
2021-12-20,50-59yrs,1739
2021-12-20,60-69yrs,1569
2021-12-20,70-79yrs,670
2021-12-20,80+,151
2021-12-21,12-17yrs,899
2021-12-21,18-29yrs,11631
2021-12-21,30-39yrs,4196
2021-12-21,40-49yrs,2097
2021-12-21,50-59yrs,1760
2021-12-21,60-69yrs,1589
2021-12-21,70-79yrs,678
2021-12-21,80+,156
2021-12-22,12-17yrs,900
2021-12-22,18-29yrs,11663
2021-12-22,30-39yrs,4213
2021-12-22,40-49yrs,2111
2021-12-22,50-59yrs,1772
2021-12-22,60-69yrs,1612
2021-12-22,70-79yrs,688
2021-12-22,80+,162
2021-12-23,12-17yrs,905
2021-12-23,18-29yrs,11690
2021-12-23,30-39yrs,4247
2021-12-23,40-49yrs,2125
2021-12-23,50-59yrs,1790
2021-12-23,60-69yrs,1626
2021-12-23,70-79yrs,694
2021-12-23,80+,163
2021-12-24,12-17yrs,907
2021-12-24,18-29yrs,11696
2021-12-24,30-39yrs,4267
2021-12-24,40-49yrs,2129
2021-12-24,50-59yrs,1803
2021-12-24,60-69yrs,1650
2021-12-24,70-79yrs,716
2021-12-24,80+,163
2021-12-25,12-17yrs,910
2021-12-25,18-29yrs,11726
2021-12-25,30-39yrs,4292
2021-12-25,40-49yrs,2137
2021-12-25,50-59yrs,1802
2021-12-25,60-69yrs,1655
2021-12-25,70-79yrs,716
2021-12-25,80+,166
2021-12-26,12-17yrs,909
2021-12-26,18-29yrs,11717
2021-12-26,30-39yrs,4278
2021-12-26,40-49yrs,2132
2021-12-26,50-59yrs,1801
2021-12-26,60-69yrs,1654
2021-12-26,70-79yrs,716
2021-12-26,80+,165
2021-12-27,12-17yrs,909
2021-12-27,18-29yrs,11722
2021-12-27,30-39yrs,4279
2021-12-27,40-49yrs,2134
2021-12-27,50-59yrs,1801
2021-12-27,60-69yrs,1656
2021-12-27,70-79yrs,718
2021-12-27,80+,166
2021-12-28,05-11yrs,2
2021-12-28,12-17yrs,917
2021-12-28,18-29yrs,11789
2021-12-28,30-39yrs,4325
2021-12-28,40-49yrs,2150
2021-12-28,50-59yrs,1823
2021-12-28,60-69yrs,1671
2021-12-28,70-79yrs,730
2021-12-28,80+,170
2021-12-29,05-11yrs,1
2021-12-29,12-17yrs,919
2021-12-29,18-29yrs,11841
2021-12-29,30-39yrs,4357
2021-12-29,40-49yrs,2173
2021-12-29,50-59yrs,1832
2021-12-29,60-69yrs,1681
2021-12-29,70-79yrs,737
2021-12-29,80+,170
2021-12-30,05-11yrs,1
2021-12-30,12-17yrs,918
2021-12-30,18-29yrs,11829
2021-12-30,30-39yrs,4350
2021-12-30,40-49yrs,2164
2021-12-30,50-59yrs,1832
2021-12-30,60-69yrs,1673
2021-12-30,70-79yrs,735
2021-12-30,80+,168
2021-12-31,05-11yrs,1
2021-12-31,12-17yrs,917
2021-12-31,18-29yrs,11811
2021-12-31,30-39yrs,4345
2021-12-31,40-49yrs,2165
2021-12-31,50-59yrs,1835
2021-12-31,60-69yrs,1665
2021-12-31,70-79yrs,736
2021-12-31,80+,169
2022-01-01,05-11yrs,1
2022-01-01,12-17yrs,921
2022-01-01,18-29yrs,11844
2022-01-01,30-39yrs,4367
2022-01-01,40-49yrs,2177
2022-01-01,50-59yrs,1841
2022-01-01,60-69yrs,1686
2022-01-01,70-79yrs,747
2022-01-01,80+,171
2022-01-02,05-11yrs,1
2022-01-02,12-17yrs,922
2022-01-02,18-29yrs,11870
2022-01-02,30-39yrs,4367
2022-01-02,40-49yrs,2177
2022-01-02,50-59yrs,1846
2022-01-02,60-69yrs,1689
2022-01-02,70-79yrs,751
2022-01-02,80+,172
2022-01-03,05-11yrs,1
2022-01-03,12-17yrs,923
2022-01-03,18-29yrs,11909
2022-01-03,30-39yrs,4398
2022-01-03,40-49yrs,2184
2022-01-03,50-59yrs,1853
2022-01-03,60-69yrs,1700
2022-01-03,70-79yrs,755
2022-01-03,80+,172
2022-01-04,05-11yrs,1
2022-01-04,12-17yrs,926
2022-01-04,18-29yrs,11956
2022-01-04,30-39yrs,4414
2022-01-04,40-49yrs,2194
2022-01-04,50-59yrs,1871
2022-01-04,60-69yrs,1718
2022-01-04,70-79yrs,761
2022-01-04,80+,173
2022-01-05,05-11yrs,1
2022-01-05,12-17yrs,934
2022-01-05,18-29yrs,12041
2022-01-05,30-39yrs,4439
2022-01-05,40-49yrs,2205
2022-01-05,50-59yrs,1895
2022-01-05,60-69yrs,1737
2022-01-05,70-79yrs,771
2022-01-05,80+,173
2022-01-06,05-11yrs,1
2022-01-06,12-17yrs,933
2022-01-06,18-29yrs,12149
2022-01-06,30-39yrs,4468
2022-01-06,40-49yrs,2212
2022-01-06,50-59yrs,1921
2022-01-06,60-69yrs,1759
2022-01-06,70-79yrs,780
2022-01-06,80+,176
2022-01-07,05-11yrs,2
2022-01-07,12-17yrs,932
2022-01-07,18-29yrs,12208
2022-01-07,30-39yrs,4496
2022-01-07,40-49yrs,2236
2022-01-07,50-59yrs,1935
2022-01-07,60-69yrs,1773
2022-01-07,70-79yrs,796
2022-01-07,80+,178
2022-01-08,05-11yrs,4
2022-01-08,12-17yrs,935
2022-01-08,18-29yrs,12286
2022-01-08,30-39yrs,4497
2022-01-08,40-49yrs,2247
2022-01-08,50-59yrs,1944
2022-01-08,60-69yrs,1796
2022-01-08,70-79yrs,807
2022-01-08,80+,179
2022-01-09,05-11yrs,4
2022-01-09,12-17yrs,935
2022-01-09,18-29yrs,12326
2022-01-09,30-39yrs,4495
2022-01-09,40-49yrs,2252
2022-01-09,50-59yrs,1953
2022-01-09,60-69yrs,1798
2022-01-09,70-79yrs,807
2022-01-09,80+,179
2022-01-10,05-11yrs,4
2022-01-10,12-17yrs,936
2022-01-10,18-29yrs,12343
2022-01-10,30-39yrs,4490
2022-01-10,40-49yrs,2256
2022-01-10,50-59yrs,1960
2022-01-10,60-69yrs,1800
2022-01-10,70-79yrs,808
2022-01-10,80+,180
2022-01-11,05-11yrs,4
2022-01-11,12-17yrs,945
2022-01-11,18-29yrs,12444
2022-01-11,30-39yrs,4507
2022-01-11,40-49yrs,2277
2022-01-11,50-59yrs,1977
2022-01-11,60-69yrs,1857
2022-01-11,70-79yrs,812
2022-01-11,80+,180
2022-01-12,05-11yrs,4
2022-01-12,12-17yrs,955
2022-01-12,18-29yrs,12517
2022-01-12,30-39yrs,4528
2022-01-12,40-49yrs,2295
2022-01-12,50-59yrs,2010
2022-01-12,60-69yrs,1917
2022-01-12,70-79yrs,823
2022-01-12,80+,180
2022-01-13,05-11yrs,5
2022-01-13,12-17yrs,960
2022-01-13,18-29yrs,12576
2022-01-13,30-39yrs,4566
2022-01-13,40-49yrs,2323
2022-01-13,50-59yrs,2025
2022-01-13,60-69yrs,1930
2022-01-13,70-79yrs,832
2022-01-13,80+,181
2022-01-14,05-11yrs,6
2022-01-14,12-17yrs,965
2022-01-14,18-29yrs,12699
2022-01-14,30-39yrs,4611
2022-01-14,40-49yrs,2347
2022-01-14,50-59yrs,2042
2022-01-14,60-69yrs,1933
2022-01-14,70-79yrs,840
2022-01-14,80+,182
2022-01-15,05-11yrs,6
2022-01-15,12-17yrs,968
2022-01-15,18-29yrs,12725
2022-01-15,30-39yrs,4651
2022-01-15,40-49yrs,2357
2022-01-15,50-59yrs,2064
2022-01-15,60-69yrs,1955
2022-01-15,70-79yrs,847
2022-01-15,80+,182
2022-01-16,05-11yrs,6
2022-01-16,12-17yrs,968
2022-01-16,18-29yrs,12741
2022-01-16,30-39yrs,4667
2022-01-16,40-49yrs,2366
2022-01-16,50-59yrs,2070
2022-01-16,60-69yrs,1959
2022-01-16,70-79yrs,847
2022-01-16,80+,183
2022-01-17,05-11yrs,7
2022-01-17,12-17yrs,972
2022-01-17,18-29yrs,12742
2022-01-17,30-39yrs,4672
2022-01-17,40-49yrs,2369
2022-01-17,50-59yrs,2079
2022-01-17,60-69yrs,1962
2022-01-17,70-79yrs,852
2022-01-17,80+,181
2022-01-18,05-11yrs,9
2022-01-18,12-17yrs,982
2022-01-18,18-29yrs,12832
2022-01-18,30-39yrs,4718
2022-01-18,40-49yrs,2392
2022-01-18,50-59yrs,2089
2022-01-18,60-69yrs,1966
2022-01-18,70-79yrs,856
2022-01-18,80+,184
2022-01-19,05-11yrs,12
2022-01-19,12-17yrs,986
2022-01-19,18-29yrs,12968
2022-01-19,30-39yrs,4745
2022-01-19,40-49yrs,2410
2022-01-19,50-59yrs,2097
2022-01-19,60-69yrs,1972
2022-01-19,70-79yrs,862
2022-01-19,80+,184
2022-01-20,05-11yrs,14
2022-01-20,12-17yrs,985
2022-01-20,18-29yrs,13042
2022-01-20,30-39yrs,4760
2022-01-20,40-49yrs,2417
2022-01-20,50-59yrs,2107
2022-01-20,60-69yrs,1954
2022-01-20,70-79yrs,854
2022-01-20,80+,186
2022-01-21,05-11yrs,15
2022-01-21,12-17yrs,990
2022-01-21,18-29yrs,13121
2022-01-21,30-39yrs,4777
2022-01-21,40-49yrs,2423
2022-01-21,50-59yrs,2130
2022-01-21,60-69yrs,1960
2022-01-21,70-79yrs,866
2022-01-21,80+,187
2022-01-22,05-11yrs,16
2022-01-22,12-17yrs,991
2022-01-22,18-29yrs,13199
2022-01-22,30-39yrs,4812
2022-01-22,40-49yrs,2438
2022-01-22,50-59yrs,2140
2022-01-22,60-69yrs,1969
2022-01-22,70-79yrs,893
2022-01-22,80+,190
2022-01-23,05-11yrs,16
2022-01-23,12-17yrs,991
2022-01-23,18-29yrs,13283
2022-01-23,30-39yrs,4788
2022-01-23,40-49yrs,2441
2022-01-23,50-59yrs,2146
2022-01-23,60-69yrs,1973
2022-01-23,70-79yrs,890
2022-01-23,80+,190
2022-01-24,05-11yrs,16
2022-01-24,12-17yrs,994
2022-01-24,18-29yrs,13377
2022-01-24,30-39yrs,4804
2022-01-24,40-49yrs,2450
2022-01-24,50-59yrs,2159
2022-01-24,60-69yrs,1982
2022-01-24,70-79yrs,893
2022-01-24,80+,191
2022-01-25,05-11yrs,17
2022-01-25,12-17yrs,1003
2022-01-25,18-29yrs,13541
2022-01-25,30-39yrs,4845
2022-01-25,40-49yrs,2476
2022-01-25,50-59yrs,2173
2022-01-25,60-69yrs,2001
2022-01-25,70-79yrs,907
2022-01-25,80+,192
2022-01-26,05-11yrs,17
2022-01-26,12-17yrs,1010
2022-01-26,18-29yrs,13676
2022-01-26,30-39yrs,4882
2022-01-26,40-49yrs,2493
2022-01-26,50-59yrs,2184
2022-01-26,60-69yrs,2017
2022-01-26,70-79yrs,911
2022-01-26,80+,196
2022-01-27,05-11yrs,17
2022-01-27,12-17yrs,1014
2022-01-27,18-29yrs,13798
2022-01-27,30-39yrs,4915
2022-01-27,40-49yrs,2506
2022-01-27,50-59yrs,2194
2022-01-27,60-69yrs,2044
2022-01-27,70-79yrs,919
2022-01-27,80+,199
2022-01-28,05-11yrs,18
2022-01-28,12-17yrs,1029
2022-01-28,18-29yrs,13943
2022-01-28,30-39yrs,4952
2022-01-28,40-49yrs,2522
2022-01-28,50-59yrs,2210
2022-01-28,60-69yrs,2061
2022-01-28,70-79yrs,918
2022-01-28,80+,200
2022-01-29,05-11yrs,18
2022-01-29,12-17yrs,1030
2022-01-29,18-29yrs,14052
2022-01-29,30-39yrs,4986
2022-01-29,40-49yrs,2539
2022-01-29,50-59yrs,2218
2022-01-29,60-69yrs,2075
2022-01-29,70-79yrs,919
2022-01-29,80+,200
2022-01-30,05-11yrs,18
2022-01-30,12-17yrs,1032
2022-01-30,18-29yrs,14095
2022-01-30,30-39yrs,5000
2022-01-30,40-49yrs,2544
2022-01-30,50-59yrs,2226
2022-01-30,60-69yrs,2082
2022-01-30,70-79yrs,922
2022-01-30,80+,201
2022-01-31,05-11yrs,18
2022-01-31,12-17yrs,1030
2022-01-31,18-29yrs,14118
2022-01-31,30-39yrs,4998
2022-01-31,40-49yrs,2541
2022-01-31,50-59yrs,2232
2022-01-31,60-69yrs,2081
2022-01-31,70-79yrs,922
2022-01-31,80+,201
2022-02-01,05-11yrs,18
2022-02-01,12-17yrs,1044
2022-02-01,18-29yrs,14260
2022-02-01,30-39yrs,5026
2022-02-01,40-49yrs,2569
2022-02-01,50-59yrs,2242
2022-02-01,60-69yrs,2094
2022-02-01,70-79yrs,927
2022-02-01,80+,201
2022-02-02,05-11yrs,20
2022-02-02,12-17yrs,1050
2022-02-02,18-29yrs,14423
2022-02-02,30-39yrs,5066
2022-02-02,40-49yrs,2593
2022-02-02,50-59yrs,2260
2022-02-02,60-69yrs,2100
2022-02-02,70-79yrs,930
2022-02-02,80+,201
2022-02-03,05-11yrs,20
2022-02-03,12-17yrs,1056
2022-02-03,18-29yrs,14567
2022-02-03,30-39yrs,5182
2022-02-03,40-49yrs,2625
2022-02-03,50-59yrs,2271
2022-02-03,60-69yrs,2118
2022-02-03,70-79yrs,937
2022-02-03,80+,203
2022-02-04,05-11yrs,21
2022-02-04,12-17yrs,1065
2022-02-04,18-29yrs,14708
2022-02-04,30-39yrs,5258
2022-02-04,40-49yrs,2643
2022-02-04,50-59yrs,2287
2022-02-04,60-69yrs,2124
2022-02-04,70-79yrs,940
2022-02-04,80+,202
2022-02-05,05-11yrs,20
2022-02-05,12-17yrs,1071
2022-02-05,18-29yrs,14880
2022-02-05,30-39yrs,5280
2022-02-05,40-49yrs,2645
2022-02-05,50-59yrs,2299
2022-02-05,60-69yrs,2135
2022-02-05,70-79yrs,943
2022-02-05,80+,203
2022-02-06,05-11yrs,20
2022-02-06,12-17yrs,1069
2022-02-06,18-29yrs,14941
2022-02-06,30-39yrs,5279
2022-02-06,40-49yrs,2645
2022-02-06,50-59yrs,2294
2022-02-06,60-69yrs,2132
2022-02-06,70-79yrs,941
2022-02-06,80+,203
2022-02-07,05-11yrs,20
2022-02-07,12-17yrs,1073
2022-02-07,18-29yrs,14965
2022-02-07,30-39yrs,5280
2022-02-07,40-49yrs,2651
2022-02-07,50-59yrs,2299
2022-02-07,60-69yrs,2136
2022-02-07,70-79yrs,941
2022-02-07,80+,202
2022-02-08,05-11yrs,25
2022-02-08,12-17yrs,1094
2022-02-08,18-29yrs,15080
2022-02-08,30-39yrs,5327
2022-02-08,40-49yrs,2686
2022-02-08,50-59yrs,2324
2022-02-08,60-69yrs,2162
2022-02-08,70-79yrs,945
2022-02-08,80+,200
2022-02-09,05-11yrs,27
2022-02-09,12-17yrs,1117
2022-02-09,18-29yrs,15241
2022-02-09,30-39yrs,5382
2022-02-09,40-49yrs,2718
2022-02-09,50-59yrs,2340
2022-02-09,60-69yrs,2182
2022-02-09,70-79yrs,946
2022-02-09,80+,200
2022-02-10,05-11yrs,28
2022-02-10,12-17yrs,1131
2022-02-10,18-29yrs,15428
2022-02-10,30-39yrs,5412
2022-02-10,40-49yrs,2727
2022-02-10,50-59yrs,2346
2022-02-10,60-69yrs,2193
